Stats:
	Average	[0.0424167]
	Folder	[michael16]
	Guessed	[0.998047]
	NumGen	[100, 100]
	ObjFn	[0]
	PerSampleErrors	[0.0130097, 0.111269, 0.0964915, 0.0944564, 0, 0.0119535, 0.0758201, 0.00741975, 0, 0.019738, 0.0476217, 0, 0.0190459, 0.0955459, 0.0343663, 0.0337573, 0.00626968, 0.0696651, 0.0346965, 0.0332292, 0.0839558, 0.0232173, 0.0264905, 0.164702, 0.0411246, 0, 0.0931307, 0.0729358, 0.0512294, 0.028676, 0.0604467, 0.0160981, 0.0068674, 0.0169903, 0.139857, 0.0311321, 0.0949744, 0.0176454, 0.0174428, 0.0388564, 0, 0.0127621, 0.0228188, 0.081189, 0.0231654, 0.00685325, 0.0544932, 0, 0.0794074, 0.00708992, 0.0715222, 0.0116426, 0.0374995, 0.0787575, 0.0519529, 0.141029, 0.0394632, 0.00846392, 0.0586868, 0.0746255, 0.304092, 0.120124, 0.110833, 0.017155, 0.0569605, 0.0964268, 0, 0.0578389, 0.0353253, 0.0801595, 0, 0.124284, 0.156902, 0.0468282, 0.0742423, 0.0480091, 0.0351423, 0.0576482, 0.00934006, 0, 0.0791646, 0.0525183, 0.121122, 0.0996068, 0.0124185, 0, 0.0186805, 0.011247, 0.0376055, 0.0202899, 0, 0.00811313, 0.111131, 0.0901242, 0.0307775, 0.0336981, 0.0830088, 0.0230316, 0.0251573, 0.10109, 0.0491484, 0.0282693, 0, 0, 0.0812667, 0, 0.0202326, 0.0546351, 0.0939627, 0.0764214, 0.0360828, 0.0581959, 0.0631763, 0.0452, 0.012626, 0, 0.0174132, 0.0635472, 0.0112391, 0, 0.0441131, 0.0176635, 0.0558891, 0.00790462, 0.00650829, 0.0302764, 0.0389601, 0.0295614, 0.0612245, 0.0977291, 0.0918566, 0.0970906, 0.0559113, 0.0702624, 0.0254783, 0.0391895, 0, 0.0182996, 0.0433658, 0.0339316, 0.0105483, 0.0410266, 0.0200126, 0.0948849, 0.00590083, 0.00178909, 0.0358245, 0.0719019, 0, 0.0349664, 0.0477822, 0, 0.0883029, 0.0214183, 0.00909382, 0.0378416, 0.023179, 0, 0.0403818, 0.0527878, 0.0180388, 0.0957841, 0.0754248, 0, 0.0382768, 0, 0, 0.0467405, 0.0404118, 0.0175506, 0, 0.0285824, 0.00960165, 0.0861863, 0.0124524, 0.0525542, 0.0562232, 0.110911, 0.0154983, 0.0842074, 0.0453509, 0.0706188, 0.0499997, 0.0370072, 0.0752952, 0.0655624, 0.011222, 0.0195327, 0.0774421, 0.0703329, 0, 0.0524912, 0.156037, 0.0295747, 0.0409436, 0, 0, 0.118941, 0.0412989, 0.025389, 0.0621041, 0.0466643, 0.00745785, 0.0328688, 0.0527037, 0.0751971, 0.0726348, 0.0457231, 0.0560981, 0, 0.13024, 0.010336, 0.0204186, 0, 0.0435915, 0.0797514, 0.0687992, 0.079743, 0.0207966, 0.0547399, 0.0331151, 0.0858018, 0.0665941, 0.0282354, 0.0239436, 0.0480962, 0.00764051, 0.0469721, 0.0288321, 0.0338357, 0.101005, 0.00972783, 0.0106771, 0.0103761, 0.0417524, 0.0317727, 0.0934681, 0.0729494, 0.0506141, 0.0454968, 0.0816339, 0.0602437, 0.0206194, 0.0403387, 0.0284677, 0.0323284, 0, 0.0542378, 0, 0.110752, 0.0182715, 0.0735123, 0.024643, 0.0166256, 0.0687054, 0, 0, 0.0330501, 0.011903, 0.0918621, 0.0616381, 0.010465, 0.0887498, 0.0143199, 0.0108094, 0, 0.0541372, 0.0516066, 0.0589585, 0, 0.00524811, 0.0175278, 0.00516393, 0.0293769, 0.0218667, 0.0389101, 0.0175068, 0.0382478, 0, 0.0453119, 0.101672, 0.012154, 0.0649255, 0.0140585, 0, 0.0484782, 0.0291399, 0, 0.0775462, 0.084696, 0.0455283, 0.0410305, 0.0486822, 0.0781528, 0.086341, 0.0371675, 0.0588389, 0.0364917, 0.0155209, 0.051444, 0.0811704, 0.0960737, 0.0123901, 0.123321, 0, 0.0264613, 0.0467634, 0, 0.0169782, 0.0394153, 0.0291061, 0.0437346, 0.0608742, 0.0414604, 0.0661536, 0.0288819, 0, 0.0361034, 0.0392001, 0.0549468, 0.0471628, 0.0693771, 0.00325314, 0.0500446, 0, 0.0420574, 0.0551287, 0.0336524, 0.103045, 0.0133112, 0.0118788, 0.0083642, 0.0937182, 0.057029, 0.047255, 0.0499215, 0.083336, 0.00933623, 0.0626363, 0.0525612, 0.0199539, 0.0201584, 0.0576342, 0.12262, 0, 0.0276353, 0.105463, 0.0448554, 0.0367129, 0.025745, 0.0549477, 0.0746695, 0.0393497, 0.0021369, 0, 0.0115179, 0.0803743, 0.0754929, 0.0329817, 0.0523526, 0.0629487, 0.0470537, 0.0745962, 0.0116312, 0.0417223, 0.0289539, 0.00600778, 0.00681183, 0.0122968, 0.0125631, 0.0976992, 0.0877955, 0.0750586, 0.12875, 0, 0.0619891, 0.062671, 0, 0, 0.0338897, 0.026619, 0.0281469, 0.046721, 0.0319223, 0.0509814, 0.0727536, 0.101101, 0.0331271, 0.0835684, 0.00262813, 0.0720938, 0.0855463, 0.105256, 0.0050811, 0.0517842, 0.0797932, 0.0801375, 0.0795306, 0.0702187, 0.076423, 0.0919409, 0, 0.0938144, 0.0278912, 0.0896338, 0, 0.0878204, 0.00829219, 0.0532915, 0.0666446, 0.0271581, 0.055077, 0.0366558, 0.0727207, 0.0747921, 0, 0.0890117, 0.0202262, 0.0550656, 0.0200078, 0.0125091, 0.0213146, 0, 0, 0.0233688, 0.0436957, 0.0124086, 0.0308788, 0.0434669, 0, 0.023644, 0.0345673, 0.0124052, 0.1168, 0, 0.0626471, 0.0358739, 0, 0.0259286, 0.081474, 0.100434, 0, 0.0404314, 0.0523489, 0.0396628, 0.0864112, 0, 0.0146549, 0.0644082, 0.0911286, 0.0108263, 0.0412667, 0, 0.00883724, 0.0565272, 0, 0.0483803, 0.046114, 0.162893, 0.0421021, 0, 0.0476526, 0.0430977, 0.0284942, 0, 0.0719991, 0.0319311, 0.0300556, 0.0900415, 0.146384, 0.0552249, 0.0403484, 0, 0.0756576, 0.0409531, 0.02633, 0.00177423, 0, 0, 0.0112005, 0.00609127, 0.015429, 0.0732719, 0.0330759, 0.0132132, 0.0766655, 0.0525068, 0.124832, 0.0259132, 0.109756, 0, 0.0163567, 0.010795, 0.0273253, 0.0607984, 0.0223971, 0.0111507, 0, 0.0261103, 0.0653218, 0, 0.0958462, 0.0836136, 0.0448622, 0.0325823, 0, 0.0168487, 0.0153305, 0.0237956, 0.0862277, 0.0682793, 0, 0.0836403, 0.00822156, 0.0596503, 0.0140926, 0.0188879, 0, 0.0626614, 0.0229917, 0.0728371, 0.0816559, 0.0720087, 0.0316705, 0.0758658, 0.0305532, 0.0873835, 0.0514983, 0.0796422, 0, 0.0304402, 0.0405437, 0.0115497, 0.0101791, 0.0230503, 0.0554486, 0.0572705, 0.0588798, 0.062033, 0.0436495, 0.00943037, 0, 0.0390094, 0.0387213, 0.033051, 0.00876123, 0.0632846, 0.0792419, 0.00805232, 0.0190865, 0.0351229, 0.0461419, 0, 0.0192477, 0.0825715, 0.00744124, 0.084938, 0.047543, 0.0415795, 0.00800949, 0, 0.00871439, 0.0408488, 0.133715, 0.032346, 0.0239582, 0.0749153, 0.0189668, 0.0531035, 0.0549686, 0.0682806, 0.0593115, 0.0559992, 0.0105861, 0, 0.0130574, 0.0456948, 0.136051, 0.0778532, 0.0955479, 0.0530013, 0.0534242, 0.0951743, 0.0164339, 0.0492961, 0.0244887, 0.0155611, 0.0584583, 0.0356743, 0, 0.0558187, 0.0626324, 0.0148974, 0.0752985, 0.139155, 0.151964, 0.0830929, 0.0795167, 0.0246007, 0.0647336, 0.0393137, 0.0139063, 0.0392305, 0.0764864, 0, 0.0384642, 0.0520459, 0.00359304, 0.0327771, 0.0282921, 0.0291006, 0.0329646, 0.0754433, 0, 0.0758491, 0.0470641, 0, 0.00717707, 0.0976402, 0.0359193, 0.0816062, 0.120959, 0, 0.0389624, 0, 0.0210956, 0.031985, 0, 0, 0, 0.067881, 0.0376399, 0.0449737, 0.0492007, 0.142699, 0, 0.0247177, 0, 0.00880404, 0.00714038, 0.0442342, 0.0187196, 0, 0.069417, 0.100463, 0.00492948, 0.0517764, 0.0289668, 0.0680465, 0.0528696, 0.0865937, 0.0813513, 0.0334023, 0.00508234, 0.0653335, 0.100247, 0.0842583, 0.057966, 0.00732447, 0.0343684, 0.0109863, 0.0249298, 0, 0.0191528, 0.0761125, 0.0250622, 0.0402135, 0.0701161, 0.0743418, 0.0646741, 0.0429512, 0.00697492, 0.0535053, 0.0545978, 0, 0, 0.0263578, 0.0776717, 0.0157254, 0.0407831, 0.0254569, 0.0570252, 0.121878, 0.0252175, 0.100471, 0, 0.137091, 0, 0.0404462, 0.0500876, 0.0451401, 0.0744862, 0.0856881, 0.00690624, 0.105089, 0.0142181, 0.0108891, 0.0669723, 0.0493832, 0.110114, 0.075433, 0.00505176, 0.0474915, 0.0072897, 0.0266018, 0.0773066, 0.0918288, 0.0160074, 0.0543347, 0.0616545, 0.0711991, 0.0261117, 0.0674771, 0.0441441, 0.00947405, 0.0490802, 0.0742555, 0.0399531, 0.0280902, 0.0584195, 0.0571702, 0.0379934, 0.00849034, 0.022177, 0.127528, 0.0436868, 0.0715182, 0.0128359, 0.0130252, 0.0553133, 0.0610268, 0.0487959, 0.0175304, 0.0151395, 0.0311365, 0.017681, 0.0540764, 0.0294856, 0.0944155, 0, 0.0397173, 0.0478013, 0, 0.0426833, 0.0384149, 0.0255989, 0.0381125, 0.0445265, 0.0516595, 0.0218199, 0.0462096, 0.0219087, 0.0235214, 0.0291014, 0.0426562, 0.0463993, 0.00938428, 0.0872132, 0.00896739, 0.0289478, 0.0272029, 0.151113, 0.0192455, 0.0375614, 0.0133089, 0.0208642, 0, 0.0486814, 0.0148636, 0.0651184, 0.0400335, 0.016746, 0.00963688, 0.0371963, 0.0755295, 0, 0.0241781, 0, 0.0513566, 0.0723467, 0.0227633, 0, 0.137907, 0.053985, 0.00472639, 0, 0.00524333, 0.0093614, 0.00466206, 0.0177522, 0.031923, 0, 0.0135909, 0.0275286, 0.111051, 0.0813763, 0.033994, 0.00792974, 0.096331, 0.0167181, 0.0600351, 0.018375, 0.0308224, 0.0377094, 0.203271, 0.00733289, 0.0382396, 0.0163388, 0.0287649, 0.00704483, 0.0205026, 0.0290287, 0.00576259, 0.0849302, 0.0935352, 0.0159634, 0.0258997, 0, 0.107831, 0.0548195, 0.0559136, 0.00875698, 0.0672714, 0, 0.0547736, 0.0447537, 0.0703709, 0.0215409, 0.0908607, 0.0107064, 0.0429519, 0.0604776, 0.0406512, 0.0106748, 0.0115977, 0.0703756, 0.0127991, 0.0100462, 0.0502533, 0.042691, 0.0575161, 0.0355289, 0.0234201, 0.0853053, 0.00293055, 0.0585939, 0.0486372, 0.0297424, 0.0139591, 0.0252722, 0, 0.0855771, 0.0777582, 0.0614612, 0.0146501, 0.0927857, 0.0375719, 0.0576653, 0.0059678, 0, 0.0088467, 0.0394472, 0, 0.0192713, 0, 0.0820263, 0.05835, 0.0410056, 0.0516783, 0, 0.0813074, 0.0387432, 0.0384196, 0.0268952, 0.00737048, 0.0264191, 0.0449509, 0.0124149, 0.00526429, 0.0315317, 0.00486002, 0.02794, 0.0419477, 0.0984476, 0.0993207, 0.0744592, 0, 0, 0.0513539, 0.048818, 0.0799827, 0.0202046, 0.0187835, 0.0289397, 0.0127033, 0.0526877, 0.00609585, 0.0812593, 0, 0.044153, 0.0306109, 0.0605101, 0.0253381, 0.0187562, 0.00475224, 0, 0.0141417, 0.0955428, 0, 0.0520449, 0.0192576, 0.0639625, 0.0549454, 0.0504717, 0.0742569, 0.0258685, 0.0938534, 0.00578965, 0.0421196, 0.0894418, 0.113575, 0.0895576, 0.0103536, 0.0138694, 0.0358138, 0.0107167, 0.0651584, 0.0427271, 0.0502226, 0, 0.0115735, 0.0707607, 0.0194565, 0.0871569, 0.0575696, 0.0210631, 0.0237274, 0, 0.0140564, 0.0820312, 0.023344, 0.0429146, 0.0741278, 0.0936107, 0.0903086, 0, 0.104423, 0.0413709, 0.0701091, 0.109302, 0.0143007, 0.0332062, 0.070232, 0.0846016, 0.0823106, 0.00727296, 0.00774642, 0.0304146, 0.0496773, 0, 0.0244412, 0.0310033, 0.0678291, 0.040333, 0.0602519, 0.0611892, 0.105486, 0.0818031, 0.00566514, 0.0750151, 0.109264, 0.0205333, 0.0976379, 0.0496655, 0.0426354, 0.108363, 0.0469297, 0.00722462, 0.0185064, 0.0719803, 0.0287513, 0.0280466, 0, 0.0337648, 0.0279589, 0.0302285, 0.0196403, 0.00536155, 0.0658205, 0.0304762, 0.0312787, 0.0229221, 0.0360212, 0.0508127, 0, 0.0116172, 0.0288422, 0.0179654, 0.0666396, 0.0257662, 0.0851431, 0.0791043, 0.0702568, 0.0206707, 0.00195445, 0, 0.030329, 0.0038434, 0.0230539, 0.0124192, 0.0340672, 0.00475827, 0.157189, 0.00759639, 0.0314053, 0.0329052, 0, 0.0356002, 0, 0.0281466, 0.0378969, 0.00901569, 0.0218521, 0.0305201]
	Time	[73]
	TimeBench	[0]
	TimeInit	[46]
	TimeMaps	[27]
